userWallet,total_txns,total_usd,avg_usd_value,std_usd_value,active_days,last_txn_days_ago,borrow_ratio,repay_ratio,deposit_ratio,redeem_ratio,liquidation_ratio,unique_actions,credit_score
0x01412c35980761a198995cb985d34fb56e93fe21,1,25075670500.71748,25075670500.71748,,1,1536,0.0,0.0,1.0,0.0,0.0,1,212
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,21,1.373149438336453e+16,653880684922120.5,1757271121309165.8,14,1420,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,2,248
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,4,1.598745569546724e+16,3996863923866810.0,2735229449888610.0,2,1522,0.0,0.0,0.5,0.5,0.0,2,224
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,1,97647058852424.0,97647058852424.0,,1,1487,0.0,0.0,1.0,0.0,0.0,1,212
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,134,5.711023192798203e+16,426195760656582.3,1353483544554283.2,14,1473,0.3283582089552239,0.40298507462686567,0.17164179104477612,0.09701492537313433,0.0,4,253
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,1,262891.5554924972,262891.5554924972,,1,1469,0.0,0.0,0.0,1.0,0.0,1,62
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,28,1216568642810765.8,43448880100384.49,70071833924937.96,7,1448,0.17857142857142858,0.14285714285714285,0.42857142857142855,0.25,0.0,4,236
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,187,5.676626639920339e+16,303562921920873.75,586110380897815.5,38,1490,0.2887700534759358,0.2192513368983957,0.35294117647058826,0.13903743315508021,0.0,4,325
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,293,1.3996633627593732e+16,47770080640251.65,154714241011860.56,32,1419,0.16723549488054607,0.18771331058020477,0.3515358361774744,0.2935153583617747,0.0,4,314
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,8,23.812118334572183,2.976514791821523,2.11277920958899,1,1438,0.25,0.25,0.375,0.125,0.0,4,167
0x0146a22337780c55e9d2af2f39139a6174fb828f,15,1.874425823141772e+16,1249617215427848.0,1143126439824590.8,3,1516,0.2,0.13333333333333333,0.4,0.26666666666666666,0.0,4,212
0x0146ef29dc977ea95328d9901a3c686e43b70953,2,139338088989.99188,69669044494.99594,59749249185.31528,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,18,1833914283995.8623,101884126888.65901,299586588676.3443,6,1460,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.0,4,279
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1,0.9473175091519644,0.9473175091519644,,1,1466,0.0,0.0,1.0,0.0,0.0,1,112
0x014930c2d8878759763f3ac2a492ff94073fd80f,28,1.7061857777421908e+16,609352063479353.9,1339647354181883.8,11,1491,0.10714285714285714,0.10714285714285714,0.42857142857142855,0.35714285714285715,0.0,4,262
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,4,29804490389463.44,7451122597365.86,14902245162023.604,4,1495,0.0,0.0,0.75,0.25,0.0,2,228
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,2,2.1884410308851727,1.0942205154425864,0.0038976460555882777,1,1453,0.0,0.0,1.0,0.0,0.0,1,112
0x014b0094e8c926067eff9bcf7f28608d80cb3694,2,2.138775939128904,1.069387969564452,0.16135150045682842,2,1460,0.0,0.0,1.0,0.0,0.0,1,114
0x014b8a67819d904922a2cacb104ae1baca6033a8,3,1993.4423804607388,664.480793486913,575.4546090246729,1,1416,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2,128
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,2,299546239413.6245,149773119706.81226,211811177168.23193,1,1420,0.5,0.0,0.5,0.0,0.0,2,122
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,1,50044274.08218871,50044274.08218871,,1,1466,0.0,0.0,1.0,0.0,0.0,1,212
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1,1.1072536848753969,1.1072536848753969,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x014d82ea060ff731f208579c978d546b8f692f9e,1,13014.141709867388,13014.141709867388,,1,1477,0.0,0.0,0.0,1.0,0.0,1,62
0x014d8a9260da47dcf00113bd34482cceac881a9d,6,412794766800122.0,68799127800020.336,50769656450770.66,3,1492,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,126
0x014dad29178cd0a6bdf32a908c918706e170f1e0,1,61571258964917.805,61571258964917.805,,1,1464,0.0,0.0,1.0,0.0,0.0,1,212
0x014e084765a334829a6056eed7dc9df1cc89f08d,1,1192589775032.8687,1192589775032.8687,,1,1462,0.0,0.0,1.0,0.0,0.0,1,212
0x014ea07861052dfec9fc3416271d0981a4eb0448,1,1026157532892.4052,1026157532892.4052,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1,1.0174541705676015,1.0174541705676015,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,1,1.0023825826424368,1.0023825826424368,,1,1486,0.0,0.0,0.0,1.0,0.0,1,0
0x014faf79e95bddd971d309baf891fc064e86f4ba,1,161165621950.25894,161165621950.25894,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,1,9.770896931992205e-05,9.770896931992205e-05,,1,1467,0.0,0.0,1.0,0.0,0.0,1,112
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,1,147205759630.72305,147205759630.72305,,1,1516,0.0,0.0,1.0,0.0,0.0,1,212
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1,1.0155470126415378,1.0155470126415378,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,21,1.0953926855282568e+16,521615564537265.1,1060266310133235.6,5,1424,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.0,0.0,3,211
0x015281aaee9460e5948a609355f2599464eadf4f,1,12029734691.943127,12029734691.943127,,1,1539,0.0,0.0,1.0,0.0,0.0,1,212
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3,3354418649105.71,1118139549701.9033,683866369615.406,2,1455,0.0,0.0,1.0,0.0,0.0,1,214
0x01532c3f785c5218b5595b0e13e3b20b6d501924,11,61626555580468.586,5602414143678.962,4713731746472.293,2,1484,0.18181818181818182,0.0,0.5454545454545454,0.2727272727272727,0.0,3,143
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,3,1198949126959.7537,399649708986.58453,692213583911.7592,2,1435,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,224
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2,11546999450780.225,5773499725390.112,8164961613998.725,1,1441,0.0,0.0,1.0,0.0,0.0,1,212
0x0154d25120ed20a516fe43991702e7463c5a6f6e,5,9.207145948785807e+17,1.8414291897571616e+17,2.4977001939256186e+17,4,1491,0.0,0.0,0.4,0.6,0.0,2,228
0x01552561469172eb5910ac83b35f96c92bac63d0,15,5.129343117361739e+16,3419562078241159.5,5394980575312473.0,4,1506,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.0,4,214
0x01556c82b199759193e21b386b88e3b5e840cc51,2,2156136707053.0105,1078068353526.5052,59785795423.19857,2,1454,0.0,0.0,1.0,0.0,0.0,1,214
0x0155d9e1e729fac583413952d6c4040c8d385584,1,1158216299357.4678,1158216299357.4678,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x015644fd4f3a0fcef6cc22e25e846a6481777303,2,9896342011.517317,4948171005.758658,6997770543.834013,2,1458,0.0,0.0,1.0,0.0,0.0,1,214
0x0156f97eb31a8fd1bd26b19741256e77dca29305,3,1071515094010486.6,357171698003495.56,605844845219283.5,3,1540,0.0,0.0,1.0,0.0,0.0,1,216
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1,0.09016403728732367,0.09016403728732367,,1,1466,0.0,0.0,1.0,0.0,0.0,1,112
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1,1.0832008974371772,1.0832008974371772,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,6,211150464522767.2,35191744087127.87,27429534855302.86,2,1495,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,244
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1,513718528824246.5,513718528824246.5,,1,1470,0.0,0.0,1.0,0.0,0.0,1,212
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,4,3256451159401491.0,814112789850372.8,940056476740800.2,1,1551,0.25,0.25,0.25,0.25,0.0,4,242
0x015befb758090caf23caf09dcdc107426bb1f07b,18,13858.196190274992,769.8997883486106,180.89946369462675,1,1533,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,149
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1,1.011340297665332,1.011340297665332,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x015c78dd45b469a2ae94c93b426d283c2ee42849,2,34702045560.000114,17351022780.000057,17527179811.800434,1,1530,0.5,0.0,0.5,0.0,0.0,2,122
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1,1.1088535890870475,1.1088535890870475,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,2,17047856896.148182,8523928448.074091,4018218416.0390444,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x015fe88d0d4787574aaf5af64726252484365338,14,45842733274903.75,3274480948207.4106,4336134670845.1616,4,1464,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.21428571428571427,5,150
0x016005883a46adc829445c752df6e957dec2c7fa,1,1121730156774.264,1121730156774.264,,1,1441,0.0,0.0,1.0,0.0,0.0,1,212
0x0160afff7a7a824429a8202995d03239d2d418fa,187,6.07933632514463e+17,3250981992055951.5,7548578109998525.0,54,1415,0.3048128342245989,0.13903743315508021,0.49732620320855614,0.058823529411764705,0.0,4,309
0x01615d8d53eb9aafcda15853286fdf8259368a68,2,2.645983446433995e+16,1.3229917232169976e+16,7689478953922688.0,1,1531,0.0,0.5,0.0,0.5,0.0,2,222
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,10,3.1944484360021924e+16,3194448436002192.5,5679183425794239.0,2,1519,0.2,0.1,0.3,0.4,0.0,4,194
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,2,51239442860279.67,25619721430139.836,36231757510722.26,2,1460,0.0,0.0,1.0,0.0,0.0,1,214
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,2,67482324695.49806,33741162347.74903,40660268268.20948,1,1524,0.5,0.0,0.5,0.0,0.0,2,122
0x01623c98f9651095d600f2ecb45dfa1072fc9589,2,13697933273.994808,6848966636.997404,6457267670.855051,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x01663114bff8c87677c61a4a20e62339cb15e58d,40,3744922703237343.0,93623067580933.58,115226541565413.42,16,1453,0.15,0.075,0.575,0.2,0.0,4,234
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,28,1.397435228749565e+18,4.990840102677018e+16,7.126245823101968e+16,6,1536,0.35714285714285715,0.03571428571428571,0.5,0.10714285714285714,0.0,4,169
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,71,4.5246943637104856e+16,637280896297251.5,1842564828762823.8,21,1419,0.2676056338028169,0.04225352112676056,0.5915492957746479,0.09859154929577464,0.0,4,203
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1,27305401469.91724,27305401469.91724,,1,1534,0.0,0.0,1.0,0.0,0.0,1,212
0x01680c4acff13811644c8ccb03227bd47d3fc208,2,15854237614.716177,7927118807.3580885,11210638927.90546,1,1416,0.5,0.0,0.5,0.0,0.0,2,122
0x0168459886bd2aa322c18ed0b209887095afcacb,25,1.2193925953354492e+16,487757038134179.7,977863929720638.1,16,1436,0.04,0.56,0.16,0.24,0.0,4,332
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,162936362160.8802,162936362160.8802,,1,1515,0.0,0.0,1.0,0.0,0.0,1,212
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,1544288399143.2905,1544288399143.2905,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,11411119068.000023,11411119068.000023,,1,1533,0.0,0.0,1.0,0.0,0.0,1,212
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,2035050958080.458,1017525479040.229,10312498810.156454,2,1460,0.0,0.0,1.0,0.0,0.0,1,214
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2226129727292.424,1113064863646.212,139229161508.71045,2,1455,0.0,0.0,1.0,0.0,0.0,1,214
0x016a12805434a815a943c7c7251a483561d63fa3,1,0.011883860088766482,0.011883860088766482,,1,1462,0.0,0.0,1.0,0.0,0.0,1,112
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,158747468018983.22,158747468018983.22,,1,1502,0.0,0.0,1.0,0.0,0.0,1,212
0x016a42b47b051be2946a35fb72774e00a7b8e820,42,7526464568871244.0,179201537354077.25,252696322772077.1,19,1440,0.21428571428571427,0.11904761904761904,0.5952380952380952,0.07142857142857142,0.0,4,237
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,2,120884402360567.58,60442201180283.79,64315409929249.93,1,1446,0.5,0.0,0.5,0.0,0.0,2,122
0x016a6738cdf51365f2f5e30c82931553e0a93262,35,245519283338892.56,7014836666825.502,16857613521541.71,15,1415,0.2,0.02857142857142857,0.7142857142857143,0.05714285714285714,0.0,4,184
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,29,912061983135715.4,31450413211576.39,45030998860512.38,15,1491,0.20689655172413793,0.06896551724137931,0.6206896551724138,0.10344827586206896,0.0,4,204
0x016d435511a27e309b599e2786429641843ce782,7,14044841070282.055,2006405867183.1506,990197490475.9982,2,1429,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,2,224
0x016d4da7c7cd614cd50149a373873ff090b9782e,2,34095713815.031902,17047856907.515951,8036436816.0016365,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x016e9e2497544790d71411911b187cbd26b43458,6,232476819.64500493,38746136.60750082,56711714.09089575,3,1438,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,126
0x016ee55de225b15958c5b2f2cdd8c554621d2639,4,58324085500618.09,14581021375154.523,16845643339808.752,3,1449,0.0,0.0,0.5,0.5,0.0,2,226
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1021323906304.9271,1021323906304.9271,,1,1454,0.0,0.0,1.0,0.0,0.0,1,212
0x016fa60107319e33386641ae9002ea59706379d5,70,260661922.647189,3723741.7521027,4879210.744369663,11,1509,0.0,0.0,1.0,0.0,0.0,1,232
0x01700929e82848e2ee72fefd6420080e1625607c,1,2141327338531719.5,2141327338531719.5,,1,1442,0.0,0.0,1.0,0.0,0.0,1,212
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,50,75065586477683.78,1501311729553.6755,10615877031162.44,5,1431,0.3,0.16,0.36,0.18,0.0,4,230
0x0170a247571e889d011327477b751f2e42c5baa4,2,1519104963.7922225,759552481.8961112,943050149.1169038,1,1418,0.5,0.0,0.5,0.0,0.0,2,122
0x0170de25446302e7ff2e3093c6b77350dfd2b643,4,14597481649064.293,3649370412266.073,4213929979787.8364,1,1422,0.25,0.25,0.5,0.0,0.0,3,257
0x01712ca1676c850698bd52ed3973d5cdca71fa67,2,810388308682736.6,405194154341368.3,570367465724013.8,2,1455,0.0,0.0,0.5,0.5,0.0,2,224
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,5.053074836147247,5.053074836147247,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x017184a0829a54746706654e86eb7a6c5cafbf90,14,418738108815372.25,29909864915383.73,63308980717828.734,5,1487,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.0,4,257
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,3848873014010.396,3848873014010.396,,1,1518,0.0,0.0,1.0,0.0,0.0,1,212
0x0171ed588582d1df472015623dcb426d0a1de431,24,4.521143941099726e+16,1883809975458219.2,4170524376438399.0,9,1426,0.375,0.20833333333333334,0.375,0.041666666666666664,0.0,4,262
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,1.0939297118855962,1.0939297118855962,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x017252042524df387a7ed994d41d7bde44f4670a,2,4235820781910.1826,2117910390955.0913,1314171523151.7126,2,1460,0.0,0.0,1.0,0.0,0.0,1,214
0x0172e05392aba65366c4dbbb70d958bbf43304e4,16,7.102583254013764e+17,4.4391145337586024e+16,1.32458147211457e+17,10,1445,0.0,0.0,0.125,0.875,0.0,2,152
0x0173438096718b70015e2914e7773546851fdaff,72,260540491.7902999,3618617.941531943,4847067.330956294,11,1509,0.0,0.0,1.0,0.0,0.0,1,232
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,243350572041441.12,243350572041441.12,,1,1494,0.0,0.0,1.0,0.0,0.0,1,212
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,10027345244.54364,5013672622.27182,3038744494.16378,1,1491,0.0,0.0,1.0,0.0,0.0,1,212
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,100163894656.26236,100163894656.26236,,1,1466,0.0,0.0,1.0,0.0,0.0,1,212
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,29,1.0560435869152566e+16,364152961005260.9,502807994240386.1,5,1475,0.1724137931034483,0.1724137931034483,0.4482758620689655,0.20689655172413793,0.0,4,250
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,218837241501.01147,218837241501.01147,,1,1513,0.0,0.0,1.0,0.0,0.0,1,212
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,1501375449138.1223,1501375449138.1223,,1,1462,0.0,0.0,1.0,0.0,0.0,1,212
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,2,1356333012014.1199,678166506007.0599,639381513561.5729,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,30,5.799965456034125e+16,1933321818678041.5,5959007940710018.0,19,1440,0.2,0.06666666666666667,0.6666666666666666,0.03333333333333333,0.03333333333333333,5,204
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,12759067353.368065,12759067353.368065,,1,1536,0.0,0.0,1.0,0.0,0.0,1,212
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,0.012746645024139906,0.012746645024139906,,1,1463,0.0,0.0,1.0,0.0,0.0,1,112
0x0176e840a1d7df604172fce139bb0a0e99834165,3,1034423963199.9723,344807987733.3241,597199016736.6635,2,1459,0.0,0.0,1.0,0.0,0.0,1,214
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,6,1663203453583039.0,277200575597173.16,442450255959430.1,3,1489,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3,136
0x01771a278c3fab69735aaeb38872469489e7716d,18,1982609218075830.5,110144956559768.36,152853235081514.66,5,1488,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.0,4,250
0x01772e50f13f21e6a278e692423c4d514837f9de,1,3976.5072757829234,3976.5072757829234,,1,1496,0.0,0.0,0.0,1.0,0.0,1,1
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,0.4893934829323151,0.4893934829323151,,1,1467,0.0,0.0,1.0,0.0,0.0,1,112
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,1.1534503816611006,1.1534503816611006,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x0178217e241aa00787461cf044c69e8292c3863e,2,1305.8883864980219,652.9441932490109,217.11089093417877,2,1460,0.0,0.0,1.0,0.0,0.0,1,120
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,100,6.691307869331401e+17,6691307869331401.0,1.743482007200264e+16,34,1415,0.35,0.12,0.47,0.06,0.0,4,268
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,261,1.019736584943477e+18,3907036723921368.0,1.017614784863475e+16,47,1415,0.36398467432950193,0.10727969348659004,0.4444444444444444,0.0842911877394636,0.0,4,287
0x01793c678e14c7158405158cb209b83fb2c09b41,2,2916636645711.1333,1458318322855.5667,198450899117.0592,2,1459,0.0,0.0,1.0,0.0,0.0,1,214
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,2,20189.612313882055,10094.806156941027,0.00010479512520948215,1,1435,0.0,0.0,0.5,0.5,0.0,2,222
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,14,1.3241706946378875e+17,9458362104556340.0,1.6982229788142014e+16,5,1475,0.35714285714285715,0.0,0.6428571428571429,0.0,0.0,2,130
0x0179f665e46e456954f00d5475b306e613a9fcdb,3,3.447845396566845e+16,1.149281798855615e+16,21019744094214.582,2,1493,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,224
0x017af4481e13023209f6c15f6cfdefff3c695534,19,3.599777453202064e+16,1894619712211612.8,3527214572135965.0,10,1451,0.631578947368421,0.0,0.3684210526315789,0.0,0.0,2,140
0x017b176e25cf8685d25f085a8331fec5352a58ec,1,1.8516512691304576,1.8516512691304576,,1,1454,0.0,0.0,1.0,0.0,0.0,1,112
0x017b3763b8a034f8655d46345e3eb42555e39064,13,6.15126328122583e+16,4731740985558331.0,7914663764782804.0,4,1492,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.0,4,186
0x017b4cca058ecf79937066adf44ddfa249a620fd,250,2.0337328319351744e+17,813493132774069.8,3323777028345258.5,74,1415,0.148,0.244,0.368,0.24,0.0,4,388
0x017b69d5d9325f15c278a658a619a49bdb4d6665,47,1.2756598845491906e+16,271416996712593.75,236695387896067.88,6,1417,0.2765957446808511,0.1702127659574468,0.3404255319148936,0.2127659574468085,0.0,4,237
0x017b93259518cc28f53284ec81f7084575ba8699,4,33.98296979288521,8.495742448221302,1.7275930372589519,3,1479,0.25,0.25,0.25,0.25,0.0,4,146
0x017b9472e9dd28e7c11822603b9d2eeb41037165,2,1.049522867276225,0.5247614336381125,0.7312890683661433,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,2,1.1072779602656015,0.5536389801328008,0.6406067081145399,1,1438,0.5,0.0,0.5,0.0,0.0,2,22
0x017c4d3aff4d726da43846579fe49c3646abd6a6,9,6657483265584395.0,739720362842710.5,1308090969504215.0,2,1488,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,4,255
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,124,8.299664938045078e+16,669327817584280.5,1452246063455824.2,33,1416,0.31451612903225806,0.20161290322580644,0.24193548387096775,0.24193548387096775,0.0,4,277
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,62,1.4417167145462978e+16,232534953959080.28,351119752002225.5,27,1445,0.11290322580645161,0.3548387096774194,0.3225806451612903,0.1774193548387097,0.03225806451612903,5,381
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,2,41618536747.57549,20809268373.787746,22332654654.141994,1,1525,0.5,0.0,0.5,0.0,0.0,2,122
0x017d0c0429922121cf25b4abe519d64b953b9b72,2,1573437245.0624814,786718622.5312407,919536321.3775526,1,1418,0.5,0.0,0.5,0.0,0.0,2,122
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,1.1056277532161272,1.1056277532161272,,1,1457,0.0,0.0,1.0,0.0,0.0,1,112
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4,1.06220772295893e+16,2655519307397325.0,2488912947636583.0,1,1529,0.25,0.25,0.25,0.25,0.0,4,242
0x017d942c5f14069d512017568814bb4edb871729,1,1450343458238.6929,1450343458238.6929,,1,1458,0.0,0.0,1.0,0.0,0.0,1,212
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,1.127613228691909,1.127613228691909,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x017e019d6344b47854635ee87f728831260c87b5,40,118165809078124.34,2954145226953.1084,12949181379829.678,4,1491,0.3,0.175,0.325,0.2,0.0,4,235
0x017e2a9de4d669a21084a6d2014b38a5e2863643,9,407402524881564.94,45266947209062.77,34761420885333.04,1,1496,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,122
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,6,16043.995184243611,2673.999197373935,1754.2502966493932,2,1505,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,170
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,1,547.1011287476275,547.1011287476275,,1,1445,0.0,0.0,0.0,1.0,0.0,1,0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,141,1.884588144863661e+16,133658733678273.81,354470088541877.3,29,1447,0.19858156028368795,0.10638297872340426,0.3404255319148936,0.3546099290780142,0.0,4,251
0x017fe812df7bea272511a47955099a9e8d20282e,10,1.0985363527617332e+16,1098536352761733.2,3202834329513354.5,4,1490,0.3,0.2,0.2,0.3,0.0,4,198
0x017fe9a4c15da854133d4fd220948ac084f8ae14,3,107269139640827.34,35756379880275.78,20260346104507.688,1,1460,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,122
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,335920589401080.8,335920589401080.8,,1,1538,0.0,0.0,1.0,0.0,0.0,1,212
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2,65482541813.25926,32741270906.62963,39189210479.89423,1,1525,0.5,0.0,0.5,0.0,0.0,2,122
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,994583454957.2543,994583454957.2543,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,237,4.827492456926045e+16,203691664849200.2,822938282868527.8,62,1416,0.11392405063291139,0.3333333333333333,0.48523206751054854,0.06751054852320675,0.0,4,433
0x01816f1a627dd1231b4d47c93362aec467aba32b,3,174926145072177.2,58308715024059.06,29031358613102.957,3,1496,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2,226
